Description,TotalSalesDollars,ProfitMargin
Scaggs Vyds Mt Vedeer Montag,1247.68,0.9137919979481919
Scagliola Barbera D'Asti Frm,3158.4199999999914,0.33834005610399964
Scagliola Dolcesvago Moscato,104.78999999999999,0.6822215860292012
Scagliola Dolcetto Sempre,1529.9700000000007,0.833330065295398
Scagliola Moscato D'Asti Prm,1519.0500000000002,0.2468450676409598
Scala Dei Negre Priorat,787.5800000000002,0.7148353183168694
Schlink Haus Auslese,359.7300000000001,0.16137102827120356
Schlink Haus Kabinett,659.4,0.2258416742493176
Schlink Haus Spatlese,137.88,0.3107049608355091
Schlosskellerei Gobelsburg,5124.789999999975,0.6899385145537656
Schmitt Sohne Auslese Michls,9370.13999999994,0.27271097336858885
Schmitt Sohne Funf Rsl,4538.369999999965,0.34737802338724594
Schmitt Sohne Funf Sangria,1858.3000000000013,0.35389872464080113
Schmitt Sohne Kabinett,5416.829999999968,0.3224007399161465
Schmitt Sohne Kabinett Mchls,5118.059999999979,0.26919965768279075
Schmitt Sohne Liebfraumilch,7277.079999999953,0.3249655081433726
Schramsberg Brut Rose,1577.5900000000001,0.4406911808518057
Schramsberg Mirabelle B Rose,9408.23999999998,0.3883213013273458
Schug Cab Svgn,4523.18999999999,0.9504796393695599
Schug Sonoma Cnty Chard,1403.2200000000003,0.6028562876811905
Schug Svgn Bl Sonoma Vly,8634.599999999939,0.9266821856252746
Scoresby Scotch,11.99,0.2860717264386989
Scorpion Anejo Mexcal,359.91999999999996,0.4443765281173594
Scorpion Silver,209.94,0.22492140611603315
Scott Family Est Chard Arroy,2818.5899999999965,0.7449611330487936
Scott Family Est Pnt Nr Arro,4270.21999999999,0.7383647680915731
Screech Honey Rum,1337.0000000000007,0.8481675392670158
Screech Spiced Rum,1783.670000000001,0.9541170732254285
Sea Hagg Amber Rum,8956.799999999957,0.30568953197570176
Sea Hagg Poitin White Whisky,98.88999999999999,0.44503994337142266
Sea Hagg Spiced Rum,9319.239999999945,0.48939076577059626
Sea Pearl Svgn Bl,818.3700000000001,0.2226499016337355
Sea Ridge Chard Cal,77.94,0.31947652040030794
Sea Smoke Chard,1511.76,0.15542149547547218
Sea Smoke Southing Pnt Nr,4679.279999999996,0.20364244071737464
Seagram's Red Berry Vodka,5349.399999999955,0.4532097057613892
Seagrams 7 PET,599.4000000000001,0.20020020020020035
Seagrams Twisted Lime Gin,203.88,0.20011771630370798
Sean Minor Red Napa Vly,7808.089999999954,0.3197286404229418
Sebastiani Merlot Sonoma,19.99,0.31965982991495745
Sebastiani Pnt Nr Sonoma,9643.09999999994,0.3007103524800079
Secco-Bertani Verona,9939.589999999915,0.36319304921027423
Secoli 13 Prosecco Valdobbia,3453.1199999999976,0.855464044110833
Secoli 14 Pnt Grigio Venezia,189.81,0.6059217111848691
Segal's Cab Svgn Spcl Rsv Ga,5625.3199999999915,0.8339187815093183
Segal's Fusion Chard/Colombd,2654.339999999998,0.16373938530858836
Seghesio Arneis RRV,197.82000000000002,0.7716105550500455
Seghesio Rockpile Znfdl,2963.2199999999975,0.35061858383785155
Seifried Nelson Svgn Blanc,287.82000000000005,0.0802584948926413
Selbach-Oster Riesling,1512.1100000000006,0.9538128839833082
Sella & Mosca Terre Rare,1633.9100000000005,0.27584750690062493
Sella & Mosca Vermentino Ca,9020.969999999937,0.260981912144697
Senda 66 Tempranillo,5003.8599999999715,0.38384567114187523
Sensi Chianti DOCG,8666.769999999926,0.3977756419058028
Sensi Tuscano Bianco,269.64,0.3337783711615486
Sequin Delicately Rose,2041.080000000001,0.26072471436690414
Sequinot-Bordet Chablis Four,7233.729999999979,0.04813422674055805
Seratina Primitivo,1486.5900000000008,0.7301206116010468
Serbal Chardonnay,389.70000000000005,0.39168591224018484
Sette Ponti Crognolo Toscan,139.93,0.7161437861788037
Seven Daughters Moscato 4 Pk,4691.869999999981,0.24199945863802386
Seven Daughters Moscato IGT,2022.160000000001,0.2798393796732212
Seven Deadly Zins Lodi Znfdl,299.8,0.22821881254169452
Seven Falls Cab Svgn,7550.129999999996,0.30228088787875185
Seven Falls Chard,1022.0700000000003,0.07270539199859136
Seven Falls Merlot,1725.4299999999998,0.2592802953466669
Seven Hills Cab Svgn Columbi,2344.9799999999987,0.22445820433436484
Sextant Znfdl,1144.5300000000002,0.3333333333333335
Shafer Hillside Cab Svgn 06,779.98,0.66667094028052
Shane Judge Vyd Syrah Bennet,1074.75,0.4558734589439405
Shane The Unknown Syrah No C,1559.6100000000001,0.6360628618693135
Shannon Ridge 09 Cab Svgn,575.6400000000001,0.580571190327288
Shannon Ridge Chard HE Lake,335.79,0.5981416957026714
Shardana Valli Di Porto Pino,2324.0699999999983,0.7204301075268815
Shatter Grenache VdP Catalan,5457.269999999983,0.7857573475382372
Shaya Verdejo Old Vines Whit,2616.099999999996,0.2884981460953318
Sheffield Marsala Silver Lne,7982.8899999999785,0.35354113610484184
Shellback Spiced Rum,6247.299999999973,0.7071438861588193
Shooting Star Chard Lake Cny,344.77,0.2893813266815558
Shooting Star Znfdl Lake Cty,794.4700000000003,0.08758039951162455
Sidebar Svgn Bl,1943.1900000000005,0.9354463536761717
Siduri Pnt Nr 13 Clos Pepe,7631.389999999987,0.27564965229139005
Siduri Pnt Nr RRV,1104.6100000000001,0.18378432206842252
Siegel Reserve Cab Svgn,2529.810000000001,0.505377874227709
Sierra Cantabria 14 Rose Rio,181.86,0.4087759815242495
Sierra Cantabria Crianza,3036.1800000000003,0.7732841926368003
Sierra Cantabria Rioja Tint,8327.059999999945,0.3700825981799054
Sierra Cantabria Unica Rsv 0,6008.6599999999835,0.3175849523853885
Signo 11 Bobal de Manchuela,6019.139999999984,0.8510833773595561
Signorello's Cab Svgn Napa,1083.86,0.7346243979849796
Sileni Nano Pnt Nr,75.80999999999999,0.14523149980213682
Silo Whiskey,354.42,0.7168613509395633
Silver Mtn Hard Cider,342.5100000000002,0.7746635134740593
Silver Oak Cab Svgn Napa Vly,6599.699999999999,0.7959225419337241
Silver Palm 12 Chard No Cst,913.3700000000001,0.38667790709132116
Silver Root Marley Rum,764.4900000000002,0.8166882496827952
Silverado GEO Cab Svg,437.94,0.35059597205096593
Simi Cab Svgn Alexander Vly,367.98,0.3420838089026578
Simi Chard Sonoma Cty,5097.829999999971,0.024267188195755806
Simonnet-Febvre Bourgogne Br,2323.4500000000007,0.29139856678646
Simple Life Chard,911.28,0.4090071108770081
Simply Naked Cab Svgn,895.1300000000005,0.8009227709941574
Simply Naked Undressed Red,523.3800000000001,0.34731934731934744
Sivas-Sonoma Cab Svgn,8326.169999999953,0.32306810934679064
Six Hats Chenin Blanc,143.88,0.33778148457047535
Six Hats Shiraz,4742.049999999967,0.4949188642042965
Sixto Chardonnay,5974.33999999999,0.7204846058309365
Skinnygirl Chard,152.84,0.08924365349384987
Skinnygirl Cucumber Vodka,779.4800000000001,0.98564427567096
Skinnygirl Pina Colada,3306.6299999999887,0.7275473820778245
Skinnygirl Sprklng Margarita,3302.449999999991,0.8498660085693951
Skinnygirl Tangerine Vodka,2368.42,0.9954484424215299
Skinnygirl Wh Cherry Vodka,8534.609999999962,0.6754380106413752
Skyfall Cab Svgn,1367.2800000000002,0.055058217775437505
Skyy Barcraft White Sangria,7817.4799999999395,0.7104898253657167
Skyy Infusions Blueberry,6501.329999999843,0.22693048960749188
Skyy Infusions Georgia Peach,215.81999999999996,0.8684088592345472
Skyy Infusions Grapefuit,4000.5899999999397,0.311976483468678
Skyy Watermelon Fresca Vodka,9124.829999999683,0.42755317085357375
Sloane's Gin,7071.499999999972,0.8149501520186657
Slow Press Cab Svgn,2848.0999999999967,0.1512236227660534
Smashberry Red,477.6,0.7216499162479062
Smirnoff Cinn Sugar Twist,233.82000000000002,0.02694380292532722
Smirnoff Coconut,402.6900000000001,0.09260224986962706
Smirnoff Fluffed Marshmallow,554.6300000000001,0.6139227953770984
Smirnoff Light Strawberry,5.9399999999999995,0.5016835016835016
Smirnoff Lime Vodka,416.08000000000004,0.6815996923668525
Smirnoff Mango Vodka,467.64000000000016,0.23094688221709037
Smirnoff Pineapple,159.39000000000001,0.06895037329819943
Smirnoff Pomegrante,782.46,0.33862433862433866
Smirnoff Pomegrante Vodka,155.88,0.2594303310238645
Smirnoff Root Beer Float,536.5600000000002,0.43864619054718973
Smirnoff Sours Watermelon,145.52999999999997,0.5695732838589981
Smirnoff Wh Peach Sorbet,346.50000000000034,0.756883116883117
Smith & Hook Cab Svgn,1439.84,0.5689798866540727
Smith & Sons Cab Svgn,137.94,0.314919530230535
Smoke Stack Svgn Bl,1034.6399999999999,0.3235908141962421
Smoking Loon Red Loonatic,7823.57999999995,0.4640203078386079
Smoking Loon Syrah,5998.009999999955,0.43948909721723906
Smoking Loon Viognier Cal,6844.699999999964,0.600090581033498
Smugglers Notch Gin,1823.43,0.36216909889603666
Snap Dragon Pnt Nr,1564.2600000000002,0.2439108588086382
Snoqualmie Rsl Winemkrs Slct,2638.069999999999,0.3417005613952626
Sobieski Cytron Vodka,1888.110000000001,0.23349804831286367
Sobieski Espresso Vodka,2447.549999999998,0.2543849972421399
Sobieski Orange Vodka,729.2700000000001,0.13628697190341038
Sobieski Raspberry Vodka,1508.4900000000002,0.2591664512194313
Sobieski Vanilla Vodka,669.3300000000003,0.004736079362945142
Sociando Mallet 12 Haut-Medo,2507.429999999999,0.9761269507025121
Sokol Blosser Evolution Red,5368.679999999977,0.35077523711601055
Sokol Blosser Evolution Sprk,4551.969999999992,0.5492984356223781
Sokol Blosser Pnt Gris,4951.139999999975,0.21454048966500264
Solar de Randez Crianza,17.99,0.3463035019455252
Soli White Blend,7878.139999999918,0.9918356363304028
Solimar Vinho Verde Branco,2949.779999999993,0.011417800649537162
Sonoma Loeb Chard Sangiacomo,7816.59999999998,0.13969756671698483
Sonoma-Cutrer Pierres Chard,479.88,0.34208552138034504
Sorel Artisan Liqueur,1799.2800000000004,0.4556100217864925
Soter Vyds Mineral Springs P,4822.089999999994,0.3845573185071196
Soter Vyds North Vly Pnt Nr,2729.219999999997,0.9912172708685999
Soter Vyds Planet Oregon Pnt,1387.8200000000002,0.8758340418786299
Southern Comfort & Egg Nog,2124.13,0.9489296794452317
Southern Comfort Caramel,4446.6299999999765,0.8322019147084416
Southern Comfort Cherry,8047.99999999996,0.8025124974569325
Southern Comfort Lime,1106.0400000000004,0.9620718961339554
Southern Right Svgn Bl,611.4900000000001,0.43814289685849334
Speri Amarone Del Valpoicela,1799.76,0.16105480730764096
Spiced Root Marley Rum,299.8,0.4928619079386258
Spottswoode Cab Svgn Napa,9989.379999999997,0.7148201389876048
Spottswoode Svgn Bl Napa Vly,6010.32999999999,0.2595148685679477
Spring 44 Gin,531.8100000000001,0.6992911002049604
Spring 44 Honey Vodka,391.86000000000007,0.8892461593426224
Spring 44 Vodka,979.6500000000001,0.8227938549481958
Spring Mountain Cab Svgn 10,1055.84,0.310350053038339
Spring Vly Frederick Rd,2009.4000000000003,0.11224246043595111
Spring Vly Uriah Walla Walla,380.89000000000004,0.6079970595184961
Spud Potato Vodka,721.1100000000001,0.5591518630999431
Spud Pumpkin Spice Vodka,3673.5299999999925,0.8659708781471769
Spy Valley Pnt Nr Marlboro,4295.029999999988,0.3744257898082184
Spy Valley Rose,5520.7199999999775,0.2781376342216203
Square One Bergamot Organic,9459.779999999968,0.6586432242610282
St Brendans Peppermint Bark,7039.659999999944,0.7768414951858452
St Brendans Salted Caramel,6382.479999999953,0.8156515962447186
St Christopher Gluhwein,5333.369999999979,0.3556344300132907
St Clement Carneros Chard,539.73,0.3068756600522483
St Elizabeth Allspice Dram,179.94,0.5062798710681338
St Francis Red Sonoma,547.5000000000001,0.12241095890410973
St Francis White Splash,71.88000000000001,0.32888146911519206
St George Calif Citrus Vodka,24.99,0.2593037214885953
St George Green Chile Vodka,824.6700000000001,0.18243661100803962
St George Spiced Pear Liquer,985.6600000000002,0.04896211675425636
St Julien Rose CDR,174.5,0.3508309455587392
St Mayhem Red Coffee & Peppe,367.8399999999999,0.32448890822096543
St Mayhem Wh Peach & Ginger,643.7200000000001,0.3288386254893433
St Mayhem White Aged/Peppers,1885.1800000000003,0.12888954900858274
St Paul's Pnt Nr Alto Aldige,1199.4,0.32866433216608315
St Supery Dollarhide Cab Svg,2719.659999999999,0.09064368340160137
St Supery Dollarhide Svgn Bl,1019.6600000000002,0.6562971971049175
St Supery Elu Meritage Red,3904.2899999999945,0.09186049192042497
St Supery Rutherford Merlot,1871.5200000000002,0.4009575104727709
Staglin Cab Svgn Rutherford,4463.759999999998,0.6839054967112925
Staglin Family Vyd Est Chard,636.87,0.8014665473330507
Staglin Salus Cab Svgn,1079.76,0.3547454989997777
Staglin Salus Rthfd Chard,287.91,0.9233788336632975
Stags Leap Fay Cab Svgn Napa,4647.619999999998,0.004993953894681198
Stags Leap Hand of Time Red,4893.9599999999955,0.31386852364955914
Stags Leap Hands of Time Chr,1936.8600000000004,0.19081399791414988
Stags Leap SLV Cab Svgn,7034.329999999995,0.9410860735848332
Stags Leap Svgn Bl Napa,7896.879999999972,0.14768364214727522
Stark Raving Cab Svgn,527.5600000000002,0.5392182879672455
Stark Raving Red,4959.519999999963,0.543496144788202
Stark Raving White,1604.6000000000006,0.7536457684158047
State Ranch 07 Cab Svgn Youn,2834.729999999999,0.3089288926987753
Steak House Cab Svgn,7094.909999999955,0.117357373102684
Steele 09 Bien Nacido Pnt Nr,342.86,0.9066091115907368
Steele Catfish Znfdl,1065.5200000000002,0.08720624671521902
Steele Clear Lake Merlot Cty,8047.859999999939,0.4027455745999508
Steele Out Kaste Lke Cty Red,791.6400000000001,0.8207518569046537
Steele Pacini Mendocno Znfdl,373.78000000000003,0.22957354593611215
Steele Red Hills Cab Svgn,1249.3300000000002,0.58937990763049
Steele Stymie Merlot Lake Cy,580.8100000000001,0.5280039944215837
Steelhead Red,1628.3700000000006,0.8355840503079768
Stella Moscato,139.9,0.35096497498213014
Stella Pinot Grigio Umbria,5479.340000000002,0.31770813471010695
Stellar Organics Cab Svgn,350.73,0.10495252758532204
Stellar Organics Merlot,233.82000000000002,0.28166966042254743
Stellar Organics Shiraz,155.88,0.31023864511162436
Stellina di Notte Pnt Grigio,2433.97,0.3118896288779237
Stellina di Notte Prosecco,7052.939999999965,0.16713881019829566
Steph Avrn Chn Vielles Vig,999.5000000000003,0.9727863931965982
Steph Avrn Julienas Vielles,1599.2000000000005,0.8909079539769885
Sterling Carneros Pnt Nr,9084.579999999958,0.518718531841866
Sterling Rsv Platinum Red,781.83,0.4734660987682745
Sterling Vintners Cltn Syrah,2447.849999999998,0.5675797128091995
Sterling Vntnr Coll Rose Ltd,1013.1900000000005,0.4478429514701095
Sterling Vntrs Cltn Chard,629.16,0.3551401869158879
Sterling Vyd Aromatic White,2843.3699999999913,0.8559807552305886
Stival Pnt Grigio,2260.2600000000007,0.3429428472830562
Stival Pnt Grigio Veneto,287.64,0.3416770963704631
Stoli 80 VAP Lemonade Shaker,4696.399999999977,0.9886977259177242
Stolichnaya 100* Vodka,1957.1100000000004,0.5077639989576469
Stolichnaya Citros Vodka,1039.4800000000002,0.08240658790933957
Stone Barn Chard,1197.499999999999,0.2967348643006259
Stone Fruit Rsl,6459.619999999948,0.1878624439208438
Stonehaven Svgn Bl,1007.2800000000001,0.48004527043126044
Stonehedge Amador 12 Znfdl,3696.299999999997,0.9462705949192436
Stonehedge Merlot Cal,8211.979999999934,0.3471367441226054
Stoneleigh Pnt Nr Marlboro,1386.6300000000008,0.5796283074792845
Stones Currant Ginger Flavor,516.5300000000001,0.3364954600894431
Stonestreet Est Cab Svgn,4170.819999999997,0.33778010079552656
Storybook Mt Znfdl Mayacamas,4023.849999999992,0.0765013606371989
Storypoint Cab Svgn,3306.69,0.22194097420683506
Storypoint Chardonnay,2154.230000000001,0.2858701252883862
Stradanova Barolo,195.96,0.006736068585425707
Stranahans Diamond Peak,7908.8699999999835,0.21760757225747634
Stratus Cab Franc VQA,2219.2599999999993,0.9906815785441995
Stump Jump Shiraz,311.7400000000001,0.4041188169628539
Sule Susumaniello IGP,20.99,0.31967603620771795
Summers Calistoga Cab Svgn N,199.92000000000002,0.32412965186074433
Summers Est Cab S Andriana C,243.85,0.3351650604880049
Sunday Mtn Svgn Bl,3166.019999999999,0.28705440900562823
Sur de Los Andes Malbec Rsva,2086.84,0.29156044545820475
Sutter Home Clsc Svgn Bl,2084.5200000000013,0.23824189741523338
Sutter Home Malbec Arg,71.88,0.32053422370617685
Sutter Home Moscato,640.9300000000003,0.27829872216934814
Sutter Home Muscato,419.30000000000007,0.2046744574290485
Sutter Home Pnt Grigio,143.04,0.33557046979865773
Sutter Home Pnt Nr,1066.22,0.2701824469353684
Sutter Home Red Blend,181.75,0.023380102089716137
Sutter Home Red Moscato,349.6500000000001,0.20000000000000012
Sutter Home Rsl,1000.3300000000005,0.27044075455099836
Sutter Home Sweet Red,876.9700000000003,0.20886993392045694
Sutter Home Wh Merlot Cal,6123.869999999954,0.34908807665740393
Sutter Home White Merlot Cal,383.36,0.29930091819699484
Sutter Home Znfdl,431.28,0.3238731218697829
Svedka 100 Vodka,3992.6699999999832,0.8417800619635476
Svedka Cherry Vodka,3156.569999999991,0.4091814849662751
Svedka Colada Vodka,923.7,0.468805435517044
Svedka Grape Vodka,545.5800000000002,0.6437369405036842
Svedka Grapefruit Jalapeno,7730.329999999936,0.8843224888884793
Svedka Orange Cream Pop,6261.919999999963,0.7926706185962121
Svedka Raspberry Vodka,5364.869999999979,0.20251562479612434
Svedka Vanilla Vodka,5455.799999999968,0.30420836540928553
Sweet Carolina Sweet Tea Vdk,1455.0900000000006,0.18455215828574198
Sycamore Lane Wh Znfdl Cal,5114.379999999986,0.3220998452274413
Sydney Ann Pinot Grigio Ver,1560.7700000000002,0.28196979695919344
Szigeti Gruner Velt Skt Brut,1383.4200000000003,0.7346142169406255
T.T. Handy Sazerac Rye Whisk,8369.07,0.3415935103900433
TJ Lot #45 Zinfandel Tilting,167.88,0.3330950679056469
Taittinger Brut Francaise,382.99,0.3197211415441656
Taittinger Brut Millesime,419.94,0.3506215173596228
Taittinger La Francaise,3156.7399999999984,0.2612322091092212
Talbot St Julien 10,4589.82,0.5310186456113747
Talbott Logan Slpy Hl Pnt Nr,8731.079999999958,0.4380672265057676
Talley Vyds Chard,6182.249999999978,0.20919729871810167
Talley Vyds Pnt Nr,2099.3,0.2165245558043158
Tamari RSV Malbec Mendoza,5604.869999999963,0.37149657351552784
Tamaya Svgn Bl,2320.0999999999976,0.3748545321322351
Tamellini Soave DOC,179.88,0.333555703802535
Tangent Albarino,1666.0500000000009,0.9414003181177036
Tangent Pnt Gris,2527.699999999997,0.7677849428334057
Tangle Ridge Canadian Whisky,237.85999999999999,0.2687295047506936
Tanqueray Old Tom Gin,1824.2700000000004,0.9460606160272328
Tanteo Tropical Tequila,199.95,0.6992248062015505
Tarantas Tempranillo,1091.0900000000004,0.21463857243673776
Tarantula Azul Tequila Gift,3819.2699999999845,0.3412248937624179
Tardieu Laurent Le Becs Fins,2221.8299999999995,0.9244046574220349
Tarima 14 Blanco Alicante,2127.859999999999,0.757526341018676
Tariquet Sauvignon,1247.0400000000002,0.10662047729022345
Tasca D'Almerita Lamuri Nero,459.64000000000004,0.5188408319554434
Tasca D'Almerita Leone 11,1025.46,0.5432683868702826
Tasca D'Almerita Rosso 06,2148.4100000000003,0.7991724112250456
Tatoosh Bourbon,5786.88999999999,0.8020612107712429
Tatoosh Whiskey,1604.69,0.7957362481226904
Tavernello Pinot Grigio IGT,71.94,0.3102585487906589
Tavernello Pnt Grigio,143.76,0.4407345575959932
Taylor Fladgate 11 Port,1407.78,0.6908449468703499
Taylor Fladgate 30 yr Tawny,2419.7799999999997,0.3255254609923215
Taylor Lake Country Wh,63.92,0.3416770963704631
Taylor Madeira NY,4670.639999999942,0.3391740746450083
Taylor New York Marsala,575.2800000000001,0.28274926992073435
Tellus Chardonnay,1573.63,0.2485654188087416
Telmo Rodriguez Gaba do XII,107.88,0.3459399332591768
Tempranillo Vente Mazzaron,5433.209999999969,0.3114567631289755
Temptation Znfdl,441.71999999999997,0.5387123064384678
Tempus Fugit Gran Classico,39.99,0.24231057764441113
Tempus Fugit de Violettes,32.99,0.21885419824189153
Ten High Bourbon,816.0800000000003,0.4070556808156066
Tenet Syrah The Pundit,2706.6699999999955,0.44851053139097036
Tenshen White,4605.439999999984,0.8774319066147855
Tentaka Kuni Hawk Heavens J,467.64,0.5586348473184501
Tenuta Alzatura Sagrantino,6476.759999999994,0.766966816741704
Tenuta San Guido 09 Sassacia,2039.88,0.8376669215836227
Tenuta Santo Pietro Imago 11,329.25,0.4562186788154898
Tenuta Sette Cieli Indaco,2159.5499999999993,0.8336922043944339
Tenuta Sette Cieli Yantra,725.6700000000001,0.7391651852770543
Tenuta Sette Ponti Crognolo,1091.6100000000001,0.6942864209745239
Tenuta Sette Ponti Oreno,2753.4899999999993,0.6820326204199034
Tenuta di Biserno Il Pino,779.87,0.6817161834664751
Tenuta di Capraia 11 Chianti,2558.719999999998,0.30244028264132017
Tenuta la Favola Bianco,419.76,0.3419096626643796
Tequila Rose Strawberry Gift,9698.519999999924,0.3190919851688652
Tercos Torrontes,1005.69,0.38358738776362494
Terlato Fmly Vyd Angels Peak,1154.67,0.8229104419444516
Terra D'Oro Pnt Grigio,1870.4400000000003,0.29133252069031884
Terra D'Oro Znfdl,143.88,0.3244370308590492
Terra Mia Lacryma Christi Wh,778.8700000000001,0.3262161849859413
Terra d'Oro Ch Bl/Viognier,4975.849999999973,0.659776721565158
Terra de Touros Red,487.3900000000001,0.2288721557684813
Terra de Touros White,953.3200000000004,0.8420572315696724
Terrazas Alto Cab Svgn Argn,190.78000000000003,0.28797567879232633
Terrazas Alto Chard Mendoza,278.21,0.12397110096689555
Terrazas Torrontes Rsv 10,6460.799999999962,0.3535862431896947
Terre Rouge Syrah Les Cotes,9813.789999999935,0.4063211053018213
Terre du Lion Saint-Julien,1159.71,0.8880323529158153
Terrilogio Primitivo,189.76000000000002,0.4295952782462058
Terruzzi & Puthod Vernaccia,4.99,0.3246492985971944
Thatchers Organic Coffee Hou,99.89999999999999,0.21221221221221212
Thatchers Organic Cucumber,539.4600000000003,0.24824824824824857
Thatchers Organic Pomegranat,269.73,0.27527527527527534
The Beach House Red,503.52,0.28693994280266916
The Big Easy Red,5843.729999999979,0.3086128209208813
The Calling Cab Svgn Rio Lgo,8721.50999999997,0.312510104328262
The Calling Dutton Chard RRV,7736.129999999975,0.2939221548758852
The Calling Pnt Nr RRV,7921.829999999972,0.1299990027556733
The Chocolate Block Red,779.74,0.3674173442429528
The Club Mudslide,83.58000000000001,0.9132567599904283
The Club Strawbry Margarita,143.28,0.9897403685092128
The Crusher 12 Sugar Beet Rd,167.88,0.3152251608291637
The Crusher Pnt Nr,6155.129999999959,0.35780397814505566
The Culprit Red,399.8000000000001,0.1234117058529268
The Curator Red,359.64,0.3103103103103102
The Curator White,119.88,0.32932932932932923
The Divining Rod Chard,239.83,0.09635992161114128
The First Lady Cab Svgn,779.4,0.31947652040030794
The GlenDronach Cask Strngth,4589.489999999995,0.9709510207016466
The Glenlivet 25 Yr Old,5399.819999999998,0.2122830020259932
The Glenlivet Oloroso Nadu,794.9,0.8525852308466474
The Glenturret 27 Yr Old,4199.789999999999,0.9639243866955252
The Great American Wine Chrd,131.89,0.3976798847524452
The Immortal Zin,503.58,0.3502919099249374
The Insider Cab Svgn,953.4700000000001,0.11195947434109106
The Irishman Irish Whiskey,587.2500000000001,0.7209195402298851
The Loop Svgn Bl,167.88,0.3330950679056469
The Macallan 17Yr Old Scotch,6969.709999999996,0.8533425350552605
The Macallan 21 Yr Old,1919.94,0.27007093971686613
The Macallan MOP,1499.99,0.2592617284115228
The Messenger Telegram White,208.89,0.6907463258174159
The Monterey Vyds Chard,5436.619999999966,0.44590572819140994
The Naked Grape Box Moscato,1956.7800000000007,0.007675875673300582
The Naked Grape Chard,8147.659999999893,0.34972986108894316
The Naked Grape Harvest Red,4817.499999999962,0.2533056564608148
The Offering Rhone,97.96,0.3421804818293181
The Pass Svgn Bl,431.52,0.3548387096774194
The Path Merlot,287.76000000000005,0.45871559633027537
The Path Pnt Nr,7052.629999999938,0.39639538725269324
The Peach Chenin Bl/Viognier,6866.339999999945,0.39373960508800376
The Pessimist Cab Svgn,90.86999999999999,0.3634862991086166
The Royal Chenin Blanc,203.82999999999998,0.6454398273070695
The Rule Cab Svgn Napa Vly,5026.199999999995,0.04642075524252841
The Seeker Malbec,9318.289999999928,0.3554514830510708
The Shepherd Svgn Bl,8671.49999999992,0.3606677045493796
The Show Malbec Argentina,1678.6000000000006,0.2610985344930302
The Tractor Guy Pnt Nr,1559.2200000000003,0.5837662420954067
The Transcendentalist,1119.6000000000001,0.2763129689174706
The Tweeddale 12 Yr Old,1324.75,0.6496244574448008
The Usual Suspect Cab Svgn,349.6500000000001,0.2779064779064781
Thorny Rose Cab Svgn,6779.849999999935,0.36672345258375283
Thorny Rose Red,3791.9399999999796,0.35252140065506987
Thorny Rose Svgn Bl NZ,7901.479999999935,0.31881115942835425
Three Olives Cake Vodka,239.84,0.4182788525683789
Three Olives Chocolate Vodka,9001.74999999995,0.8792534784902929
Three Olives Dude Vodka,914.3900000000003,0.8167302792025286
Three Olives Elvis Presley,119.92,0.43162108072048033
Three Olives Jacked Apple,670.3900000000003,0.9764017959695103
Three Olives Mango Vodka,1603.9300000000005,0.015518133584383842
Three Olives Orange Vodka,2065.56,0.0971165204593427
Three Olives Tomato Vodka,314.79,0.6524667238476445
Three Olives Vodka w/Flask,4549.439999999982,0.9229487585285219
Three Olives Whipped Cream,483.5600000000001,0.8934155016957565
Three Saints Steak House Red,167.88,0.3245175125089349
Three Thieves Bandit Merlot,95.88,0.31038798498122644
Three Thieves Bnd Pnt Grigio,567.2900000000002,0.3009748100618733
Three Wishes Cab Svgn,223.71999999999994,0.2156266762023957
Three Wishes Merlot,246.74999999999994,0.17458966565349518
Three Wishes Pnt Grigio Colm,194.10999999999996,0.21364174952346582
Thunevin Calvet Cuvee Constn,9925.479999999947,0.14641508521501725
Tiamo Chianti,481.63,0.6059007952162448
Tiamo Pnt Grigio,635.52,0.36253776435045315
Tiamo Prosecco,804.57,0.10585778738953736
Tierra de Antes Malbec Mndza,130.21,0.4286153137239843
Tierruca Svgn Bl Rsva,191.76,0.25531914893617014
Tijuana White Tequilla,8.99,0.2858731924360401
Tikal Natura Malbec,9575.209999999948,0.22539662315499742
Tiki Sound Svgn Bl,326.71000000000004,0.6775121667533899
Tilia Chard Mendoza,4361.699999999982,0.4057362954811172
Tin Barn Cab Svgn Sonoma Cty,1671.2400000000002,0.10885330652689038
Tin Barn Svgn B Hi Vista Vyd,1439.1,0.009380863039399626
Tin Barn Znfdl RRV Gilsson,263.88,0.32423829013187816
Tineta Avante 10 Tinto Fino,6846.769999999981,0.3330300272975414
Tineta Tinto Fino Ribera Del,489.65000000000003,0.08538752169917299
Tintero Langhe Arneis,2004.7700000000002,0.7714700439451908
Tintonegro Mendocino Malbec,1780.3800000000003,0.2781316348195328
Tippy Cow Choclate Rum Cream,479.76000000000005,0.464232116058029
Tippy Cow Shamrock Mint,3089.339999999997,0.8724452472049045
Tippy Cow Vanilla Soft Serve,239.88,0.40970485242621313
Tisdale Cab Svgn Cal,574.5600000000002,0.3233082706766921
Tisdale Chard Cal,690.2700000000001,0.2828893041853189
Tisdale Merlot Cal,1053.3600000000001,0.375598086124402
Tisdale Shiraz Cal,522.6899999999999,0.2534006772656832
Tisdale Vyds Pnt Grigio,1244.88,0.35087719298245623
Tisdale Vyds Pnt Nr,494.7600000000003,0.3142129517341745
Tisdale Vyds Sweet Red,191.51999999999998,0.19486215538847115
